accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
0.143,1.260,0.957,-5.981,-20.447,27.161
0.115,1.247,1.026,-13.123,-24.475,14.832
0.091,1.193,1.129,-7.141,-27.649,1.831
0.059,1.124,1.192,-1.831,-24.719,-10.803
0.051,1.072,1.190,0.671,-16.907,-22.156
0.046,1.032,1.148,6.592,-8.118,-31.433
0.035,0.998,1.080,10.071,-2.014,-39.063
0.039,1.020,1.072,9.949,-0.061,-44.678
0.027,0.958,1.058,18.799,1.099,-54.688
-0.010,0.869,1.049,6.592,4.456,-69.397
-0.038,0.735,1.019,2.075,5.005,-82.581
-0.057,0.649,1.019,4.883,1.343,-87.769
-0.070,0.625,1.046,12.756,-4.150,-87.769
-0.091,0.626,1.078,15.991,-7.996,-89.050
-0.113,0.613,1.089,14.771,-7.324,-93.994
-0.126,0.562,1.086,12.695,-4.211,-102.417
-0.115,0.492,1.070,11.841,-0.671,-110.168
-0.149,0.414,1.051,8.118,2.991,-115.234
-0.122,0.478,0.925,9.338,7.324,-118.774
-0.126,0.320,0.943,15.503,2.563,-132.568
-0.108,0.130,0.944,17.883,-0.610,-142.761
-0.112,-0.039,0.941,15.625,0.854,-144.531
-0.087,-0.196,0.965,17.578,2.625,-142.395
-0.076,-0.129,0.813,19.409,10.681,-134.521
-0.124,-0.168,0.755,15.686,5.005,-135.254
-0.122,-0.366,0.801,19.836,-8.911,-144.775
-0.129,-0.555,0.868,19.531,-16.052,-148.743
-0.153,-0.737,0.943,22.034,-17.517,-144.043
-0.182,-0.906,0.992,24.353,-12.207,-135.498
-0.214,-1.062,0.973,20.020,-3.174,-128.357
-0.243,-1.231,0.962,13.916,-0.732,-121.521
-0.238,-1.353,0.979,14.771,-5.127,-108.459
-0.223,-1.401,1.028,19.226,-10.925,-88.440
-0.200,-1.366,1.084,22.339,-12.451,-66.223

-0.167,-1.190,1.107,19.836,-0.183,-32.471
-0.128,-1.139,1.060,15.869,7.141,-25.269
-0.078,-1.096,0.995,12.390,12.878,-18.860
-0.036,-1.018,0.942,10.010,15.015,-9.705
-0.000,-0.922,0.915,9.521,13.489,-0.549
0.026,-0.813,0.920,9.033,9.827,7.996
0.054,-0.700,0.937,11.658,6.042,15.991
0.084,-0.580,0.939,13.855,4.150,22.278
0.109,-0.465,0.924,11.536,5.798,26.550
0.128,-0.364,0.900,9.155,8.179,28.198
0.140,-0.279,0.880,8.484,8.972,27.710
0.143,-0.229,0.870,6.897,8.118,25.696
0.154,-0.202,0.864,4.822,7.507,22.522
0.158,-0.169,0.854,4.089,6.714,21.484
0.161,-0.117,0.842,5.615,4.944,22.644
0.154,-0.077,0.836,6.653,2.930,22.400
0.149,-0.052,0.843,7.202,0.549,20.264
0.139,-0.038,0.873,7.751,-3.296,18.066
0.129,-0.025,0.914,8.545,-7.568,16.357
0.125,-0.022,0.944,8.179,-8.972,13.672
0.117,-0.034,0.954,5.127,-7.324,9.888
0.107,-0.061,0.953,1.221,-4.578,6.409
0.101,-0.089,0.946,-1.282,-3.174,4.211
0.093,-0.087,0.940,-1.648,-3.235,4.395
0.092,-0.061,0.946,0.183,-5.127,5.615
0.087,-0.043,0.975,2.686,-8.301,5.554
0.086,-0.041,1.007,3.906,-10.742,3.723
0.080,-0.040,1.029,4.089,-10.071,1.648
0.073,-0.038,1.026,3.418,-7.385,0.427
0.064,-0.042,1.018,3.540,-4.822,-0.671
0.055,-0.045,1.024,4.639,-4.639,-1.343
0.053,-0.059,1.049,4.700,-5.615,-2.808
0.055,-0.083,1.060,3.845,-4.456,-4.944
0.060,-0.095,1.053,1.038,-1.099,-6.653
0.062,-0.122,1.033,-0.916,1.343,-8.484
0.060,-0.146,1.026,-0.793,1.343,-8.972
0.056,-0.167,1.031,1.465,0.000,-8.179
0.052,-0.174,1.034,4.211,-0.549,-6.531
0.051,-0.161,1.026,5.737,-0.061,-4.578
0.047,-0.136,1.009,5.798,1.160,-3.174
0.050,-0.136,0.997,4.089,1.953,-4.578
0.053,-0.158,0.989,1.709,2.258,-7.324
0.053,-0.194,0.985,-0.488,2.747,-9.644
0.055,-0.233,0.987,-1.709,3.052,-10.559
0.065,-0.247,0.982,-0.977,3.418,-9.033
0.066,-0.231,0.971,0.549,3.784,-6.348
0.068,-0.215,0.960,0.244,3.601,-4.761
0.070,-0.221,0.953,0.488,2.869,-5.066
0.064,-0.240,0.967,0.427,1.587,-5.127
0.066,-0.256,0.980,1.831,0.366,-4.822
0.067,-0.247,0.983,2.441,0.610,-2.808
0.074,-0.227,0.971,2.686,1.770,-1.343
0.073,-0.214,0.962,0.854,2.869,-1.221
0.076,-0.224,0.963,-1.343,3.113,-2.625
0.079,-0.246,0.971,-2.258,2.869,-3.723
0.078,-0.266,0.976,-1.587,2.930,-3.052
0.079,-0.260,0.963,-0.916,3.662,-1.099
0.084,-0.230,0.939,-0.122,3.906,0.732
0.091,-0.190,0.924,1.038,2.869,1.770
0.088,-0.181,0.941,1.709,0.183,0.671
0.080,-0.215,0.984,1.221,-2.380,-1.465
0.068,-0.256,1.020,0.977,-3.174,-2.625
0.066,-0.253,1.030,2.258,-1.343,-0.854
0.068,-0.210,1.016,3.662,1.587,2.136
0.074,-0.165,1.001,3.723,3.174,3.357
0.078,-0.159,0.990,2.258,4.456,1.160
0.078,-0.196,0.979,0.122,5.615,-2.197
0.082,-0.235,0.963,-0.610,6.165,-3.784
0.088,-0.238,0.946,1.099,5.554,-2.014
0.093,-0.214,0.927,3.052,4.700,0.427
0.094,-0.203,0.909,3.113,3.845,0.732
0.097,-0.218,0.897,1.770,2.686,-0.427
0.096,-0.232,0.909,0.854,1.038,-0.916
0.092,-0.221,0.932,0.793,-1.465,0.427
0.091,-0.195,0.962,0.977,-2.991,2.136
0.088,-0.179,0.983,0.488,-2.747,2.136
0.087,-0.174,0.981,-0.061,-1.221,1.221
0.096,-0.170,0.964,-0.122,0.366,0.488
0.099,-0.172,0.950,-0.061,1.099,-0.061
0.094,-0.179,0.947,0.488,0.000,-0.366
0.087,-0.189,0.959,1.282,-1.404,-0.427
0.084,-0.194,0.978,1.465,-2.686,-0.183
0.077,-0.187,1.001,1.953,-3.235,0.305
0.074,-0.170,1.008,2.075,-2.563,0.732
0.074,-0.160,1.003,1.465,-0.854,0.488
0.079,-0.168,0.990,0.488,1.099,-0.916
0.080,-0.169,0.982,-0.366,1.526,-1.526
0.075,-0.164,0.984,0.183,1.038,-1.343
0.069,-0.181,0.998,0.671,0.244,-2.258
0.077,-0.213,0.997,0.916,0.488,-3.662
0.085,-0.214,0.976,1.343,2.075,-2.747
0.081,-0.193,0.955,1.343,2.625,-0.916
0.104,-0.175,0.936,1.404,2.136,-0.793
0.088,-0.205,0.935,2.563,0.854,-3.174
0.080,-0.241,0.956,0.610,-0.977,-4.333
0.078,-0.244,0.967,0.977,-1.343,-2.380
0.076,-0.219,0.980,0.854,-1.709,0.000
0.070,-0.205,0.985,1.282,-1.221,0.366
0.069,-0.218,0.979,-0.244,0.366,-0.854
0.070,-0.242,0.973,-1.343,1.099,-1.953

